TaskID,TaskName,Start,Finish,DurationHours,IsElapsed,Assignments
968,37 BAPM,2024-06-25 15:30:00,2024-06-25 16:30:00,1.000,N,Inspeksi Pabrik 4(1.0)
3103,25 Bawa Rotor ke Shop,2024-06-25 15:30:00,2024-06-25 16:30:00,1.000,N,Truk Crane 407 (5 ton)(1.0)
3104,26 Bawa Rotor ke Shop,2024-06-25 15:30:00,2024-06-25 16:30:00,1.000,N,Har ABB Operasi(2.0)
4360,14 Inspeksi Visual terhadap Fan Casing dan Pengecekan Blade damper ID Fan,2024-06-25 15:30:00,2024-06-25 17:30:00,2.000,N,Inspeksi Rotating 1(1.0)
1739,10 Bawa SV ke Lokasi,2024-06-25 15:30:00,2024-06-25 16:30:00,1.000,N,Har ABB Operasi(1.0)
5974,Ikat baut ARC,2024-06-25 15:30:00,2024-06-26 07:30:00,3.000,N,Harlap Amoniak P4(3.0)
247,"69 Lepas Scaffold u/ Ceramics Module Roof, Dinding, Castable down Comer area Ducting",2024-06-25 15:30:00,2024-06-25 17:30:00,2.000,N,Har PU Scaffolding(4.0)
336,31 Unload Catalys Bagian TOP (2 m3),2024-06-25 15:30:00,2024-06-26 09:30:00,5.000,N,Mobile Crane 50 Ton (Exch.)(1.0)
337,32 Unload Catalys Bagian TOP (2 m3),2024-06-25 15:30:00,2024-06-26 09:30:00,5.000,N,Forklift 5 Ton (FL-051)(1.0)
338,33 Unload Catalys Bagian TOP (2 m3),2024-06-25 15:30:00,2024-06-26 09:30:00,5.000,N,Har ABB Operasi(4.0)
339,34 Unload Catalys Bagian TOP (2 m3),2024-06-25 15:30:00,2024-06-26 09:30:00,5.000,N,PPE(2.0)
340,35 Unload Catalys Bagian TOP (2 m3),2024-06-25 15:30:00,2024-06-26 09:30:00,5.000,N,Out Soorcing (Catalyst)(8.0)
5205,09 Leak Test,2024-06-25 16:00:00,2024-06-26 08:00:00,3.000,N,Inspeksi Pabrik 4(2.0)
251,72 Repair Repair tunggu (Rec. Istek),2024-06-25 16:00:00,2024-06-27 16:00:00,20.000,N,Har Instalasi & Repair Pabrik 4(3.0)
5270,"03 Inspect setelah Brushing Line N2 3/4""di dekat 1-K-431-E1A dan 1-K-431 E1B",2024-06-25 16:00:00,2024-06-25 17:00:00,1.000,N,Inspeksi Pabrik 4(1.0)
4515,01 Potong&Las BV u/s IBD 1-E-501,2024-06-25 16:00:00,2024-06-26 10:00:00,5.000,N,Har Instalasi & Repair Pabrik 4(3.0)
3856,19 Lepas Slip Blaind,2024-06-25 16:00:00,2024-06-25 18:00:00,2.000,N,Harlap Amoniak P4(2.0)
2253,17 Cleaning Internal,2024-06-25 16:00:00,2024-06-26 16:00:00,10.000,N,Mechanical Cleaning(4.0)
5614,08 Resetting 34 kg/ cm2,2024-06-25 16:00:00,2024-06-25 17:00:00,1.000,N,Har Bkl Valve(1.0)
5615,09 Resetting 34 kg/ cm2,2024-06-25 16:00:00,2024-06-25 17:00:00,1.000,N,Inspeksi Bengkel(1.0)
1654,69 Pasang U/H Blade Stator Turbine,2024-06-25 16:00:00,2024-06-25 19:00:00,3.000,Y,Harlap Amoniak P4(2.0)
1772,04 Check&Repair Internal SV,2024-06-25 16:00:00,2024-06-27 16:00:00,20.000,N,Har Bkl Valve(2.0)
1773,05 Repair&Fabrikasi Internal SV,2024-06-25 16:00:00,2024-06-30 10:00:00,45.000,N,Har Bkl Permesin(1.0)
1561,54 Setting Rotor position LPC,2024-06-25 16:00:00,2024-06-25 18:00:00,2.000,N,Harlap Amoniak P4(4.0)
2733,07 Lepas Demister,2024-06-25 16:00:00,2024-06-26 08:00:00,3.000,N,Harlap Amoniak P4(4.0)
5964,Bawa Butt valve kelapangan dan pasang,2024-06-25 16:30:00,2024-06-26 07:30:00,2.000,N,Harlap Amoniak P4(4.0); Forklift 3 Ton (FL-036)(1.0); Har ABB Operasi(1.0)
1514,09 Reading Alignment sisi Turbine to LPC,2024-06-25 16:30:00,2024-06-25 17:30:00,1.000,N,Harlap Amoniak P4(3.0)
3314,35 NDT-PT pada nozzle Diaphragm dowel pin,2024-06-25 16:30:00,2024-06-25 17:30:00,1.000,N,Inspeksi Rotating 1(1.0)
4226,25 Pasang Isolasi sisi NPK&Pabrik 1A (Bersamaan dengan A & C),2024-06-25 16:30:00,2024-06-25 17:30:00,1.000,N,Har PU Pekerjaan Khusus(3.0)
2636,07 Lepas Scaffold BV Drain Inlet 1-R-204,2024-06-25 16:30:00,2024-06-25 17:30:00,1.000,N,Har PU Scaffolding(4.0)
1305,11 Leak Test,2024-06-25 16:30:00,2024-06-26 09:30:00,4.000,N,Inspeksi Pabrik 4(2.0)
3105,"27 Visual, Reading Balancing&Dimension Rotor",2024-06-25 16:30:00,2024-06-26 10:30:00,5.000,N,Inspeksi Rotating 1(1.0)
1740,11 Ikat Bolt SV,2024-06-25 16:30:00,2024-06-25 17:30:00,1.000,N,Harlap Amoniak P4(3.0)
3786,16-Tutup Cover sisi NPK & Lepas Slip Blain,2024-06-25 16:30:00,2024-06-26 11:30:00,6.000,N,Harlap Amoniak P4(4.0)
5670,13 Angkat SV,2024-06-25 16:30:00,2024-06-25 17:30:00,1.000,N,Mobile Crane 130 Ton (CM-010)(1.0)
5671,14 Angkat SV,2024-06-25 16:30:00,2024-06-25 17:30:00,1.000,N,Har ABB Operasi(3.0)
4206,07 Turunkan Cover sisi Pabrik 1A,2024-06-25 16:30:00,2024-06-25 17:30:00,1.000,N,Mobile Crane 50 Ton (R-202/B/205)(1.0)
4207,08 Turunkan Cover sisi Pabrik 1A,2024-06-25 16:30:00,2024-06-25 17:30:00,1.000,N,Har ABB Operasi(4.0)
4535,01 Lepas Threeway Valve,2024-06-25 16:30:00,2024-06-25 17:30:00,1.000,N,Harlap Amoniak P4(3.0)
5188,04 Repair Line Line Refrigerasi Sistem tunggu Rek Istek,2024-06-25 16:30:00,2024-06-26 16:30:00,10.000,N,Har Instalasi & Repair Pabrik 4(3.0)
4799,26 Lepas Scaffold sisi NPK,2024-06-25 16:30:00,2024-06-25 17:30:00,1.000,N,Har PU Scaffolding(4.0)
1631,47 Bawa Rotor ke Lokasi,2024-06-25 16:30:00,2024-06-25 17:30:00,1.000,N,Truk Crane 407 (5 ton)(1.0)
1632,48 Bawa Rotor ke Lokasi,2024-06-25 16:30:00,2024-06-25 17:30:00,1.000,N,Har ABB Operasi(2.0)
3197,23 Lepas Retaining Ring Dry Gas Seal Suction Side,2024-06-25 16:30:00,2024-06-25 17:30:00,1.000,N,Harlap Amoniak P4(3.0)
969,38 Tutup Hand Hole&Cover Man Hole,2024-06-25 16:30:00,2024-06-26 07:30:00,2.000,N,Harlap Amoniak P4(3.0)
2034,05 Turunkan Cover sisi P1A,2024-06-25 16:30:00,2024-06-26 07:30:00,2.000,N,Har ABB Operasi(4.0)
1017,10 Timbang Demister,2024-06-25 16:30:00,2024-06-26 10:30:00,5.000,N,Kehandalan(2.0)
1018,11 Timbang Demister,2024-06-25 16:30:00,2024-06-26 10:30:00,5.000,N,Inspeksi Pabrik 4(1.0)
4076,01 Lepas TTV,2024-06-25 16:30:00,2024-06-26 10:30:00,5.000,N,Harlap Amoniak P4(3.0)
4054,"06 Test BV BV Steam SM Inlet TS-601 8""",2024-06-25 17:00:00,2024-06-25 18:00:00,1.000,N,Har Bkl Valve(1.0)
4055,"07 Test BV BV Steam SM Inlet TS-601 8""",2024-06-25 17:00:00,2024-06-25 18:00:00,1.000,N,Inspeksi Bengkel(1.0)
679,"06 Test BV u/s d/s 1-TV-2044 12""",2024-06-25 17:00:00,2024-06-25 18:00:00,1.000,N,Har Bkl Valve(1.0)
5616,10 Repainting di Shop SV,2024-06-25 17:00:00,2024-06-25 18:00:00,1.000,N,Har PU Pengecatan Peralatan(1.0)
2604,"06 Test BV u/s FV-7001 6""",2024-06-25 17:00:00,2024-06-25 18:00:00,1.000,N,Har Bkl Valve(1.0)
2605,"07 Test BV steam SM TS-421 12""",2024-06-25 17:00:00,2024-06-25 18:00:00,1.000,N,Inspeksi Bengkel(1.0)
680,"07 Test BV u/s d/s 1-TV-2044 12""",2024-06-25 17:00:00,2024-06-25 18:00:00,1.000,N,Inspeksi Bengkel(1.0)
5672,15 Ikat Bolt SV,2024-06-25 17:30:00,2024-06-26 07:30:00,1.000,N,Harlap Amoniak P4(3.0)
4536,02 Bawa Threeway Valve ke Shop,2024-06-25 17:30:00,2024-06-26 07:30:00,1.000,N,Har ABB Operasi(1.0)
4361,15 Pasang Scaffold Internal tunggu (Rec. Istek),2024-06-25 17:30:00,2024-06-26 09:30:00,3.000,N,Har PU Scaffolding(4.0)
4840,13 Repair Tunggu (Rec.Istek),2024-06-25 17:30:00,2024-06-26 17:30:00,10.000,N,Har Instalasi & Repair Pabrik 4(3.0)
260,03 Inspect Lasan Sockolet O/L Hairpin to Header,2024-06-25 17:30:00,2024-06-26 09:30:00,3.000,N,Inspeksi Pabrik 4(1.0)
482,04 Check Internal,2024-06-25 17:30:00,2024-06-26 07:30:00,1.000,N,Inspeksi Pabrik 4(1.0)
3119,40 Lepas Lower Half Diaphragm / Blade Stator,2024-06-25 17:30:00,2024-06-26 10:30:00,4.000,N,Harlap Amoniak P4(4.0)
3116,37 Lepas Upper Half Labyrint Turbine,2024-06-25 17:30:00,2024-06-26 08:30:00,2.000,N,Harlap Amoniak P4(4.0)
4642,06 Pasang Isolasi seluruh Plug pada Exchanger,2024-06-25 17:30:00,2024-06-26 09:30:00,3.000,N,Har PU Pekerjaan Khusus(4.0)
4611,07 Pasang Slip Blind,2024-06-25 17:30:00,2024-06-26 09:30:00,3.000,N,Harlap Amoniak P4(2.0)
1515,10 Reading Alignment sisi LPC to HPC,2024-06-25 17:30:00,2024-06-26 07:30:00,1.000,N,Harlap Amoniak P4(3.0)
2026,26 Lepas Scaffolding,2024-06-25 17:30:00,2024-06-26 08:30:00,2.000,N,Har PU Scaffolding(2.0)
2686,15 Angkat Cover sisi Laut,2024-06-25 17:30:00,2024-06-26 08:30:00,2.000,N,Mobile Crane 50 Ton (R-202/B/205)(1.0)
2687,16 Angkat Cover sisi Laut,2024-06-25 17:30:00,2024-06-26 08:30:00,2.000,N,Har ABB Operasi(4.0)
4227,26 Lepas Scaffolding sisi NPK&Pabrik 1A (Bersamaan dengan A & C),2024-06-25 17:30:00,2024-06-26 07:30:00,1.000,N,Har PU Scaffolding(4.0)
3315,36 NDT-PT nozzle Diaphragm centering pin,2024-06-25 17:30:00,2024-06-26 07:30:00,1.000,N,Inspeksi Rotating 1(1.0)
3198,23 Lepas / Cabut Dry Gas Seal,2024-06-25 17:30:00,2024-06-26 08:30:00,2.000,N,Harlap Amoniak P4(3.0)
4876,08 Buka Coupling Guard dan Spacer Coupling Turbine to LPC,2024-06-25 17:30:00,2024-06-26 10:30:00,4.000,N,Harlap Amoniak P4(3.0)
166,22 Buka Atap untuk pengangkatan Tube,2024-06-25 17:30:00,2024-06-26 08:30:00,2.000,N,Har PU Pekerjaan Khusus(4.0)
4208,09 Pasang Slip Blind,2024-06-25 17:30:00,2024-06-26 08:30:00,2.000,N,Harlap Amoniak P4(2.0)
1655,70 Pasang Upper Turbine Casing dan Kencangkan Baut Casing,2024-06-25 19:00:00,2024-06-26 10:00:00,15.000,Y,Harlap Amoniak P4(6.0)
2355,28 Inspect,2024-06-26 00:00:00,2024-06-26 01:00:00,1.000,Y,Inspeksi Pabrik 4(1.0)
2276,37 Inspect jika ada Repair Hold Down Grid&Liquid Distributor,2024-06-26 00:30:00,2024-06-26 01:30:00,1.000,Y,Inspeksi Pabrik 4(1.0)
2356,29 Repair tunggu (Rec. Istek),2024-06-26 01:00:00,2024-06-26 11:00:00,10.000,Y,Har Instalasi & Repair Pabrik 4(3.0)
1408,08 Mechanical Cleaning Internal Tube&Blow dengan Udara Total Tube (2438) Ea (2 JETER),2024-06-26 02:00:00,2024-06-28 19:00:00,65.000,Y,Out Soorcing (Jetter)(4.0)
1354,"08 Eddy Current Tes 100%, Total Tub (445 U-Tube) 2 PROBE",2024-06-26 02:00:00,2024-06-27 05:00:00,27.000,Y,Inspeksi Metalurgi(4.0)
2207,71 Cleaning Internal,2024-06-26 06:30:00,2024-06-26 16:30:00,10.000,Y,Mechanical Cleaning(4.0)
2284,44 Unlod Pall Ring (97 M3),2024-06-26 06:30:00,2024-07-01 06:30:00,120.000,Y,Forklift 3 Ton (FL-037)(1.0)
2285,45 Unlod Pall Ring (97 M3),2024-06-26 06:30:00,2024-07-01 06:30:00,120.000,Y,Har ABB Operasi(1.0)
2286,46 Unlod Pall Ring (97 M3),2024-06-26 06:30:00,2024-07-01 06:30:00,120.000,Y,PPE(1.0)
2287,47 Unlod Pall Ring (97 M3),2024-06-26 06:30:00,2024-07-01 06:30:00,120.000,Y,Out Soorcing (Pall Ring)(10.0)
4537,"03 Lapping RTJ di Lokasi,",2024-06-26 07:30:00,2024-06-26 08:30:00,1.000,N,Har Bkl Valve(1.0)
681,08 Bawa BV ke Lokasi,2024-06-26 07:30:00,2024-06-26 08:30:00,1.000,N,Forklift 3 Ton (FL-036)(1.0)
2823,20 Lepas Slip Blind,2024-06-26 07:30:00,2024-06-26 09:30:00,2.000,N,Harlap Amoniak P4(2.0)
4290,01 Buka Cover Man Hole sisi Pabrik NPK,2024-06-26 07:30:00,2024-06-26 08:30:00,1.000,N,Harlap Amoniak P4(3.0)
2507,07 Pasang Coupling Pumpa to Motor,2024-06-26 07:30:00,2024-06-26 09:30:00,2.000,N,Harlap Amoniak P4(2.0)
1891,05 Check Spool Line Sea Water Inlet&Outlet (Bona) condenser 1-E-435,2024-06-26 07:30:00,2024-06-26 08:30:00,1.000,N,Inspeksi Pabrik 4(1.0)
682,09 Bawa BV ke Lokasi,2024-06-26 07:30:00,2024-06-26 08:30:00,1.000,N,Har ABB Operasi(1.0)
5271,"04 Potong&Las Pipe Line N2 3/4"" di dekat 1-K-431-E1A dan 1-K-431 E1B",2024-06-26 07:30:00,2024-06-27 07:30:00,10.000,N,Har Instalasi & Repair Pabrik 4(3.0)
3055,"05 Check Internal, lakukan Visual Inspeksi",2024-06-26 07:30:00,2024-06-26 08:30:00,1.000,N,Inspeksi Pabrik 4(1.0)
2961,15-Repair Tunggu (Rec. istek),2024-06-26 07:30:00,2024-06-27 07:30:00,10.000,N,Har Instalasi & Repair Pabrik 4(2.0)
3489,"01 Potong&Las BV inlet SH 1-TS-431 8""",2024-06-26 07:30:00,2024-06-27 13:30:00,15.000,N,Har Instalasi & Repair Pabrik 4(3.0)
5975,Bongkar scaffolding,2024-06-26 07:30:00,2024-06-26 08:30:00,1.000,N,Har PU Scaffolding(4.0)
3502,04 Pasang Gland Packing GV steam 1-TS-431,2024-06-26 07:30:00,2024-06-26 09:30:00,2.000,N,Harlap Amoniak P4(2.0)
2035,06 Pasang Slip Blind untuk Leak Test,2024-06-26 07:30:00,2024-06-26 10:30:00,3.000,N,Harlap Amoniak P4(2.0)
3316,37 NDT-PT pada casing surface,2024-06-26 07:30:00,2024-06-26 08:30:00,1.000,N,Inspeksi Rotating 1(1.0)
3857,20 Lepas Scaffolding sisi Pabrik 1A,2024-06-26 07:30:00,2024-06-26 08:30:00,1.000,N,Har PU Scaffolding(4.0)
4134,01 Pasang Scaffold di BV Bypass Venting SV-4413,2024-06-26 07:30:00,2024-06-26 08:30:00,1.000,N,Har PU Scaffolding(4.0)
5965,Ikat baut butt valve,2024-06-26 07:30:00,2024-06-26 09:30:00,2.000,N,Harlap Amoniak P4(4.0)
5918,Repair gearbox ,2024-06-26 07:30:00,2024-06-26 14:30:00,6.000,N,Har Bkl Permesin(2.0); Har Bkl Valve(4.0)
3486,"02 PT Lasan BV drain ke Sewer Continues Blow Down d/s LV-2003 1""",2024-06-26 07:30:00,2024-06-26 08:30:00,1.000,N,Inspeksi Bengkel(1.0)
3009,09 Lepas Frame Demister di Shop,2024-06-26 07:30:00,2024-06-26 10:30:00,3.000,N,Har Bkl Perbaikan Khusus(1.0)
5263,05 PT Lasan Flangedi dekat 1-K-421,2024-06-26 07:30:00,2024-06-26 08:30:00,1.000,N,Inspeksi Pabrik 4(1.0)
4480,"02 PT Lasan BV d/s low side LG-2002 3/4""",2024-06-26 07:30:00,2024-06-26 08:30:00,1.000,N,Inspeksi Bengkel(1.0)
1902,02 PT Lasan Piping/ Spoll sesuai Drawing di Shop,2024-06-26 07:30:00,2024-06-26 09:30:00,2.000,N,Inspeksi Pabrik 4(1.0)
2345,"20 Papasang Scaffold, Talang, Corong&Paralon Unload Pall Ring",2024-06-26 07:30:00,2024-06-26 13:30:00,5.000,N,Har PU Pekerjaan Umum(3.0)
3949,"09 Check Bearing, Ukur clearance journal bearing",2024-06-26 07:30:00,2024-06-26 08:30:00,1.000,N,Harlap Amoniak P4(1.0)
2346,"21 Papasang Scaffold, Talang, Corong&Paralon Unload Pall Ring",2024-06-26 07:30:00,2024-06-26 13:30:00,5.000,N,PPE(1.0)
1999,01 Pasang Scaffolding sisi NPK&Babrik 1A,2024-06-26 07:30:00,2024-06-26 09:30:00,2.000,N,Har PU Scaffolding(4.0)
4131,3 PT Lasan Line Drain Spool 1-V-501,2024-06-26 07:30:00,2024-06-26 08:30:00,1.000,N,Inspeksi Pabrik 4(1.0)
3723,01 Potong&Las Line GS-0101,2024-06-26 07:30:00,2024-06-29 07:30:00,30.000,N,Har Instalasi & Repair Pabrik 4(3.0)
1562,55 Ukur Labyrinth Clearance Rotor LPC,2024-06-26 07:30:00,2024-06-26 09:30:00,2.000,N,Harlap Amoniak P4(4.0)
4967,19 Lepas Dry Gas Seal (DGS),2024-06-26 07:30:00,2024-06-26 09:30:00,2.000,N,Harlap Amoniak P4(3.0)
2734,08 Chemical Demister,2024-06-26 08:00:00,2024-06-27 08:00:00,10.000,N,PPE(1.0)
1436,09 Lepas Frame Demister di Shop,2024-06-26 08:00:00,2024-06-26 11:00:00,3.000,N,Har Bkl Perbaikan Khusus(1.0)
5206,10 Brushing Tube to Tube Sheet,2024-06-26 08:00:00,2024-06-26 11:00:00,3.000,N,Har Instalasi & Repair Pabrik 4(3.0)
1938,17 Lepas Test Ring&Angkat Cover sisi NPK,2024-06-26 08:00:00,2024-06-26 11:00:00,3.000,N,Har ABB Operasi(4.0)
198,47 Inspect Internal,2024-06-26 08:00:00,2024-06-26 10:00:00,2.000,N,Inspeksi Pabrik 4(1.0)
4291,02 Buka Cover Man Hole sisi Pabrik 1A,2024-06-26 08:30:00,2024-06-26 09:30:00,1.000,N,Harlap Amoniak P4(3.0)
3117,38 Lepas Upper Half Diaphragm / Blade Stator,2024-06-26 08:30:00,2024-06-26 13:30:00,4.000,N,Harlap Amoniak P4(4.0)
3199,23 Lepas Labyrinth Seal Gas Side,2024-06-26 08:30:00,2024-06-26 09:30:00,1.000,N,Harlap Amoniak P4(3.0)
3056,06 Pasang Scaffold di Internal,2024-06-26 08:30:00,2024-06-26 09:30:00,1.000,N,Har PU Scaffolding(4.0)
970,39 Pasang Scaffold dan Corong di Top Cover Man Hole untuk Loading Catalyst,2024-06-26 08:30:00,2024-06-26 11:30:00,3.000,Y,Mobile Crane 50 Ton (R-202/B/205)(1.0)
971,40 Pasang Scaffold dan Corong di Top Cover Man Hole untuk Loading Catalyst,2024-06-26 08:30:00,2024-06-26 11:30:00,3.000,N,Har ABB Operasi(4.0)
972,41 Pasang Scaffold dan Corong di Top Cover Man Hole untuk Loading Catalyst,2024-06-26 08:30:00,2024-06-26 11:30:00,3.000,N,Har PU Scaffolding(2.0)
3719,03 Inspect jika ada Repair Settlement yg Turun,2024-06-26 08:30:00,2024-06-26 09:30:00,1.000,N,Inspeksi Pabrik 4(1.0)
3950,10 Ukur dimensi journal bearing cage,2024-06-26 08:30:00,2024-06-26 09:30:00,1.000,N,Harlap Amoniak P4(1.0)
2606,"08 Bawa BV u/s FV-7001 6""ke Lokasi",2024-06-26 08:30:00,2024-06-26 09:30:00,1.000,N,Forklift 3 Ton (FL-036)(1.0)
2607,"09 Bawa BV u/s FV-7001 6""ke Lokasi",2024-06-26 08:30:00,2024-06-26 09:30:00,1.000,N,Har ABB Operasi(1.0)
683,"10 Pasang BV u/s d/s 1-TV-2044 12""",2024-06-26 08:30:00,2024-06-26 11:30:00,3.000,N,Harlap Amoniak P4(3.0)
4135,02 Potong&Las BV Bypass Venting SV-4413,2024-06-26 08:30:00,2024-06-27 14:30:00,15.000,N,Har Instalasi & Repair Pabrik 4(3.0)
4209,10 Check Internal,2024-06-26 08:30:00,2024-06-26 09:30:00,1.000,N,Inspeksi Pabrik 4(1.0)
3317,38 NDT-PT pada casing nozzle Diaphragm,2024-06-26 08:30:00,2024-06-26 09:30:00,1.000,N,Inspeksi Rotating 1(1.0)
5264,06 Repainting Flangedi dekat 1-K-421,2024-06-26 08:30:00,2024-06-26 11:30:00,3.000,N,Har PU Pengecatan Peralatan(2.0)
4987,09 Lepas Hub Coupling sisi LPC,2024-06-26 08:30:00,2024-06-26 10:30:00,2.000,N,Harlap Amoniak P4(2.0)
167,23 Lepas Isolasi In/ Outlet Hairpin (6 Tube),2024-06-26 08:30:00,2024-06-26 09:30:00,1.000,N,Har PU Pekerjaan Khusus(1.0)
655,"06 Test BV u/s 1-FV-2001 6""",2024-06-26 08:30:00,2024-06-26 09:30:00,1.000,N,Har Bkl Valve(1.0)
656,"07 Test BV u/s 1-FV-2001 6""",2024-06-26 08:30:00,2024-06-26 09:30:00,1.000,N,Inspeksi Bengkel(1.0)
2688,17 Ikat Bot'l Cover sisi Laut,2024-06-26 08:30:00,2024-06-26 17:30:00,8.000,N,Harlap Amoniak P4(4.0)
236,59 Dry ICE Cleaning Nozzle Burner,2024-06-26 09:00:00,2024-06-29 12:00:00,33.000,N,Out Soorcing (Dry Ice)(4.0)
3758,05 PT Lasan Dissimilar Metal Weld (DMW) antara Coil dengan Weld Boss Inlet Header,2024-06-26 09:00:00,2024-06-26 12:00:00,3.000,N,Inspeksi Pabrik 4(2.0)
2824,21 Lepas Scaffold sisi Pabrik NPK,2024-06-26 09:30:00,2024-06-26 10:30:00,1.000,N,Har PU Scaffolding(4.0)
4323,11 Pasang Coupling dan Cover Coupling,2024-06-26 09:30:00,2024-06-26 11:30:00,2.000,N,Harlap Amoniak P4(3.0)
342,36 Pasang Tangga/ Scaffold di Internal,2024-06-26 09:30:00,2024-06-26 15:30:00,5.000,N,Har PU Scaffolding(4.0)
657,08 Bawa BV ke Lokasi,2024-06-26 09:30:00,2024-06-26 10:30:00,1.000,N,Forklift 3 Ton (FL-036)(1.0)
3951,11 Cleaning journal bearing cage,2024-06-26 09:30:00,2024-06-26 10:30:00,1.000,N,Harlap Amoniak P4(2.0)
3318,39 Lakukan cleaning internal side casing,2024-06-26 09:30:00,2024-06-26 11:30:00,2.000,N,Harlap Amoniak P4(1.0)
2000,02 Buka Spool MDEA Inlet dan Outlet,2024-06-26 09:30:00,2024-06-26 11:30:00,2.000,N,Harlap Amoniak P4(4.0)
2508,08 Lepas Coupling Pumpa to Gear Box,2024-06-26 09:30:00,2024-06-26 11:30:00,2.000,N,Harlap Amoniak P4(2.0)
5277,"01 Pasang Scaffold Line N2 station area Ammonia 3/4""dekat 1-R-501",2024-06-26 09:30:00,2024-06-26 11:30:00,2.000,N,Har PU Scaffolding(4.0)
4292,03 Pasang Blower,2024-06-26 09:30:00,2024-06-26 10:30:00,1.000,N,Safety(2.0)
168,24 Marking u/ Pemotongan In/ Outlet Hairpin (6 Tube),2024-06-26 09:30:00,2024-06-26 10:30:00,1.000,N,Inspeksi Pabrik 4(1.0)
1903,03 Pasang N2 Generator baru,2024-06-26 09:30:00,2024-06-27 09:30:00,10.000,N,Har ABB Operasi(4.0)
2625,04 Angkat&Keluarkan Exchanger lama,2024-06-26 09:30:00,2024-06-27 09:30:00,10.000,N,Mobile Crane 50 Ton (Exch.)(1.0)
1563,56 Balik&Angkat Upper Upper Casing LPC,2024-06-26 09:30:00,2024-06-26 11:30:00,2.000,N,Har ABB Operasi(4.0)
4643,07 Lepas Scaffold,2024-06-26 09:30:00,2024-06-26 11:30:00,2.000,N,Har PU Scaffolding(4.0)
133,106 Lepas&Pasang Atap,2024-06-26 09:30:00,2024-07-03 09:30:00,70.000,N,Har PU Pekerjaan Khusus(6.0)
3200,23 Lepas O-Ring dan Back Up Ring Diaphragm Bundle,2024-06-26 09:30:00,2024-06-26 10:30:00,1.000,N,Harlap Amoniak P4(3.0)
4612,08 Check Internal,2024-06-26 09:30:00,2024-06-26 10:30:00,1.000,N,Inspeksi Pabrik 4(1.0)
2608,"10 Pasang BV u/s FV-7001 6""",2024-06-26 09:30:00,2024-06-26 13:30:00,3.000,N,Harlap Amoniak P4(3.0)
542,"11 Check Internal, PT Tube Sheet&Castable internal",2024-06-26 09:30:00,2024-06-26 11:30:00,2.000,N,Inspeksi Pabrik 4(1.0)
261,04 PT Sampling Lasan Header,2024-06-26 09:30:00,2024-06-26 13:30:00,3.000,N,Inspeksi Pabrik 4(1.0)
658,09 Bawa BV ke Lokasi,2024-06-26 09:30:00,2024-06-26 10:30:00,1.000,N,Har ABB Operasi(1.0)
2062,08 Check Base Plate Pondasi,2024-06-26 09:30:00,2024-06-26 13:30:00,3.000,N,Inspeksi Pabrik 4(2.0)
4968,"20 Check semua Bearing, Probe",2024-06-26 09:30:00,2024-06-26 15:30:00,5.000,N,Harlap Amoniak P4(1.0)
3057,07 Lepas Demister ( NA ),2024-06-26 09:30:00,2024-06-26 13:30:00,3.000,N,Harlap Amoniak P4(4.0)
2894,03 Angkat Cover sisi Pabrik NPK,2024-06-26 09:30:00,2024-06-26 10:30:00,1.000,N,Crawler Crane 250 Ton(1.0)
2895,04 Angkat Cover sisi Pabrik NPK,2024-06-26 09:30:00,2024-06-26 10:30:00,1.000,N,Har ABB Operasi(4.0)
1214,"08 Las Plug 1 Joint BV steam SM TS-411 6""untuk Test",2024-06-26 10:00:00,2024-06-26 16:00:00,5.000,N,Har Bkl Pengelasan Shop(1.0)
4516,02 PT Lasan BV u/s IBD 1-E-501,2024-06-26 10:00:00,2024-06-26 11:00:00,1.000,N,Inspeksi Bengkel(1.0)
4362,16 Repair tunggu (Rec. Istek),2024-06-26 10:00:00,2024-06-27 10:00:00,10.000,N,Har Instalasi & Repair Pabrik 4(3.0)
1904,04 Pasang N2 Generator baru,2024-06-26 10:00:00,2024-06-27 10:00:00,10.000,N,Har Instalasi & Repair Pabrik 4(3.0)
1905,05 Pasang N2 Generator baru,2024-06-26 10:00:00,2024-06-27 10:00:00,10.000,N,Harlap Amoniak P4(2.0)
1306,12 Repair Tunggu (Rec.Istek),2024-06-26 10:00:00,2024-06-27 10:00:00,10.000,N,Har Instalasi & Repair Pabrik 4(3.0)
1656,71 Pasang Extraction Control Valve,2024-06-26 10:00:00,2024-06-26 13:00:00,3.000,Y,Harlap Amoniak P4(4.0)
2989,15 Final Inspect,2024-06-26 10:00:00,2024-06-26 11:00:00,1.000,N,Inspeksi Pabrik 4(1.0)
4613,09 Fabrikasi Gasket Partition Plate sesuai Contoh,2024-06-26 10:30:00,2024-06-26 15:30:00,4.000,N,Harlap Amoniak P4(1.0)
659,"10 Pasang BV u/s 1-FV-2001 6""",2024-06-26 10:30:00,2024-06-26 14:30:00,3.000,N,Harlap Amoniak P4(3.0)
3120,41 Check Internal Part,2024-06-26 10:30:00,2024-06-27 10:30:00,10.000,N,Harlap Amoniak P4(4.0)
2036,07 Inspect Internal,2024-06-26 10:30:00,2024-06-26 11:30:00,1.000,N,Inspeksi Pabrik 4(1.0)
3106,28 Reading Balancing Rotor,2024-06-26 10:30:00,2024-06-26 16:30:00,5.000,N,Har Bkl Permesin(1.0)
4293,04 Cooling Down,2024-06-26 10:30:00,2024-06-27 10:30:00,24.000,Y,Operasi(1.0)
